name_pub,street_name,postcode,latitude,longitude,borough
The Prince of  Wales,"Prince of Wales, 1 Finsbury Road, Wood Green, London",N22 8PA,51.602448,-0.116393,Haringey
The Queens,"26 Broadway Parade, Tottenham Lane, Hornsey, London",N8 9DE,51.580479,-0.122527,Haringey
The Ranelagh Arms,"82 Bounds Green Road, Wood Green, London",N11 2EU,51.608419,-0.126501,Haringey
The Red Lion & Sun,"Red Lion and Sun, 25 North Road, Hornsey, London",N6 4BE,51.573058,-0.150136,Haringey
The Ship,"499 High Road, Tottenham, London",N17 6QA,51.593034,-0.069991,Haringey
The Starting Gate,"The Starting Gate Public House, Station Road, Wood Green, London",N22 7SS,51.598266,-0.119714,Haringey
The Three Compasses,"Three Compasses, 62 High Street, Hornsey, London",N8 7NX,51.587381,-0.119485,Haringey
The Tollgate,"26-30 Turnpike Lane, Wood Green, London",N8 0PS,51.589888,-0.105912,Haringey
The Twelve Pins,"Public House, 263 Seven Sisters Road, Hornsey, London",N4 2DE,51.565295,-0.104943,Haringey
The Two Brewers,"40 Scotland Green, Tottenham, London",N17 9TT,51.596883,-0.067243,Haringey
The Victoria,"28 North Hill, Hornsey, London",N6 4QA,51.57693,-0.151638,Haringey
The Victoria Stakes,"Victoria Stakes, 1 Muswell Hill, Hornsey, London",N10 3TH,51.587312,-0.134327,Haringey
The Volunteer,"131 Chesnut Road, Tottenham, London",N17 9EU,51.590382,-0.064589,Haringey
The Welcome Inn,"Public House, 451 Lordship Lane, Wood Green, London",N22 5DJ,51.59798,-0.094746,Haringey
The West Green Tavern,"68 West Green Road, Tottenham, London",N15 5NR,51.584373,-0.075367,Haringey
The Woodberry Tavern,"Woodberry Tavern, 618 Seven Sisters Road, Tottenham, London",N15 6JH,51.578322,-0.082031,Haringey
The Woodman,"414 Archway Road, Hornsey, London",N6 5UA,51.577656,-0.146947,Haringey
The Wrestlers,"98 North Road, Hornsey, London",N6 4AA,51.574349,-0.149362,Haringey
Tottenham Conservative Club,"5 Bruce Grove, Tottenham, London",N17 6RA,51.594697,-0.071032,Haringey
Turkish Coffee House,"Ground Floor Rear Office, 70 Grand Parade, Tottenham, London",N4 1DU,51.577846,-0.098663,Haringey
Wellington (Formely Tee's),"Wellington Terrace, Turnpike Lane, Wood Green, London",N8 0PX,51.590399,-0.104144,Haringey
Wetherspoon Spouters Corner,"Hollywood Green, 180 High Road, Wood Green, London",N22 6EJ,51.596983,-0.108721,Haringey
Wood Green AFS Association,"55 White Hart Lane, Wood Green, London",N22 5SL,51.601132,-0.110051,Haringey
Everest Spice The Honeypot,"Everest Spice The Honeypot, Honeypot Lane, Stanmore",HA7 1EE,51.593778,-0.290275,Harrow
1st Floor,"The Case Is Altered Public House, Old Redding",HA3 6SE,51.620491,-0.347791,Harrow
Barnet Football Club,"The Hive, Camrose Avenue",HA8 6AG,51.601528,-0.288886,Harrow
Barrett's PH,"9 Masons Avenue, Harrow",HA3 5AH,51.592874,-0.334255,Harrow
Bernays Memorial Hall,"25 The Broadway, Stanmore",HA7 4DA,51.617487,-0.311124,Harrow
Bessborough Cricket Club,"Pavillion, Headstone Manor Recreation Ground",HA2 6PX,51.593776,-0.352961,Harrow
Boulevard Club,"243 Kenton Lane, Harrow",HA3 8RP,51.595806,-0.312895,Harrow
Broadwalk Bar,"25 Broadwalk, Pinner Road",HA2 6ED,51.586904,-0.362477,Harrow
Buckley's,"187 Streatfield Road, Harrow",HA3 9DA,51.595964,-0.295824,Harrow
Circle Lounge,"12-13 Station Parade, Kenton Lane",HA3 8SB,51.600921,-0.319045,Harrow
Cosy Bar,"6 Weald Lane, Harrow",HA3 5ES,51.603512,-0.339974,Harrow
Dalys,"100 High Street, Wealdstone",HA3 7AH,51.59635,-0.33524,Harrow
Delaney's,"404 Kenton Road, Harrow",HA3 9DW,51.58735,-0.300202,Harrow
Doolans,"897 Honeypot Lane, Stanmore",HA7 1AR,51.606243,-0.30084,Harrow
Duck In The Pond Public House,"660 Kenton Lane, Harrow",HA3 6AA,51.604769,-0.327827,Harrow
Funky Brownz 2 Ltd,"28 Belmont Circle, Belmont Circle",HA3 8RF,51.601386,-0.318912,Harrow
Harrow Cricket Club,"Wood End Road, Harrow",HA1 3PP,51.559756,-0.33936,Harrow
Harrow Rugby Football Club,"Grove Field Pavilion Adjacent To Rugby Ground, Warren Lane",HA7 4LF,51.627535,-0.315099,Harrow
Harrow St Mary's Cricket Club,"Pavillion, Old Millhillians Sports Ground",HA2 6NF,51.604217,-0.365277,Harrow
Harrow Weald Memorial Club,"Harrow Weald Memorial Club, 376 High Road",HA3 6HE,51.607517,-0.33964,Harrow
Hennessy's Public House,"399 Northolt Road, South Harrow",HA2 8JE,51.560415,-0.35812,Harrow
Jameson's Bar,"34 South Parade, Mollison Way",HA8 5QL,51.597663,-0.278564,Harrow
Kenton Sports Club,"Pavilion, Kenton Cricket And Lawn Tennis Club",HA3 8UB,51.588479,-0.306137,Harrow
Kings Snooker Club,"First floor, 342-348 Station Road",HA1 2DR,51.580404,-0.333773,Harrow
Lava Lanes,"16 Church Road, Stanmore",HA7 4AR,51.617541,-0.312364,Harrow
Lazeza,"16 Granville Parade, College Road",HA1 1BE,51.580254,-0.335871,Harrow
Life of Reilly,"7 Warwick Parade, Kenton Lane",HA3 8SA,51.600826,-0.318066,Harrow
Malibu Club,"Floor 1, 119 High Street",HA8 7DB,51.611424,-0.280614,Harrow
Masons Arms Public House,"75 High Street, Edgware",HA8 7DD,51.610052,-0.27902,Harrow
Miller & Carter,"Leefe Robinson, 76 Uxbridge Road",HA3 6DL,51.613386,-0.332421,Harrow
Nineteen Executive Club,"10 North Parade, Mollison Way",HA8 5QH,51.598177,-0.278617,Harrow
North Harrow Home Guard Club,"North Harrow Home Guard Club Adjacent To The Car Park, Rear Of Broadwalk",HA2 7TA,51.587088,-0.36403,Harrow
Oddfellows Arms PH,"2 Waxwell Lane, Pinner",HA5 3EN,51.596562,-0.384523,Harrow
Old Lyonian Association,"The Lyonian Pavilion, The club House",HA1 3PN,51.559671,-0.33593,Harrow
O'Neill's PH,"335-339 Station Road, Harrow",HA1 2AA,51.580699,-0.334325,Harrow
O'Sullivans Public House,"6 High Street, Wealdstone",HA3 7AA,51.593233,-0.334848,Harrow
Papillon Montessori Pre-School,"Millhillian Sports Ground, Headstone Lane",HA2 6NF,51.604217,-0.365277,Harrow
Parkfield Sports & Social Club,"Pavilion Saddlers Mead, Pavilion And Sports Club Adjacent To Saddlers Mead",HA5 4BT,51.61334,-0.364343,Harrow
Pinner Wood Breakfast/After School,"Pinner Wood School, Latimer Gardens",HA5 3RA,51.602834,-0.395347,Harrow
Premier House Banqueting,"1st Floor, Premier House, 1 Canning Road",HA3 7TS,51.594266,-0.334782,Harrow
Purple Flame,"433-437 Honeypot Lane, Stanmore",HA7 1JJ,51.596322,-0.295103,Harrow
Raw Lasan,"The Vine Inn Public House, 154 Stanmore Hill",HA7 3DA,51.625117,-0.321473,Harrow
Royal British Legion,"76 Northolt Road, South Harrow",HA2 0DW,51.569003,-0.347869,Harrow
Royal Oak,"Public House, 86 St Anns Road",HA1 1JP,51.581655,-0.337711,Harrow
Ruby M's,"466 Alexandra Avenue, Harrow",HA2 9TL,51.574364,-0.370475,Harrow
Sahara Lounge,"7 Stanmore Hill, Stanmore",HA7 3DP,51.617942,-0.312089,Harrow
Social Club,"Royal National Orthopaedic Hospital, Brockley Hill",HA7 4LP,51.631523,-0.306643,Harrow
Spice Rack,"The Vintry Public House, 35 Church Road",HA7 4AR,51.617541,-0.312363,Harrow
Sri Lanken Muslim Cultural Centre UK,"2 Whitefriars Avenue, Harrow",HA3 5RN,51.598381,-0.340277,Harrow
St Gabriel's Social Club,"388 Northolt Road, South Harrow",HA2 8EX,51.560604,-0.358777,Harrow
Stanmore Social Club,"Rear, 25 The Broadway",HA7 4DA,51.617487,-0.311124,Harrow
Sync,"1A Rickmansworth Road, Pinner",HA5 3TE,51.598344,-0.397123,Harrow
The 19 Club,"19 North Parade, Mollison Way",HA8 5QH,51.598177,-0.278617,Harrow
The Badger Kelly,"14 Station Parade, Kenton Lane",HA3 8SB,51.600921,-0.319045,Harrow
The Castle,"30 West Street, Harrow",HA1 3EF,51.572008,-0.339679,Harrow
The Change of Hart Public House,"21 High Street, Edgware",HA8 7EE,51.608855,-0.277693,Harrow
The Harrow,"269-271 Station Road, Harrow",HA1 2TB,51.583122,-0.332086,Harrow
The Horseshoe Bar,"326-326A Eastcote Lane, South Harrow",HA2 9AJ,51.561567,-0.374294,Harrow
The Junction PH,"Gayton Hall, 9 Gayton Road",HA1 2JG,51.579903,-0.327686,Harrow
The Kingsfield Arms Public House,"111 Bessborough Road, Harrow",HA1 3DF,51.57497,-0.34315,Harrow
The Laurels,"337 High Road, Harrow",HA3 5EQ,51.60385,-0.33976,Harrow
The Man of Aran PH,"424-426 Alexandra Avenue, Harrow",HA2 9TW,51.573462,-0.370912,Harrow
The Moon And Sixpence PH,"250 Uxbridge Road, Hatch End",HA5 4NY,51.607585,-0.366874,Harrow
The Moon On The Hill Public House,"375 Station Road, Harrow",HA1 2AW,51.579476,-0.334312,Harrow
The New Moon,"25-26 Kenton Park Parade, Kenton Road",HA3 8DN,51.587427,-0.303678,Harrow
The Page Centre,"22 Roxborough Park, Harrow",HA1 3BE,51.575961,-0.340112,Harrow
The Pinner Arms,"The Pinner Arms Public House, Whittington Way",HA5 5JS,51.585621,-0.380133,Harrow
The Queens Head Public House,"31 High Street, Pinner",HA5 5PJ,51.594317,-0.380878,Harrow
The Seven Balls,"Seven Balls Public House, Kenton Lane",HA3 6AW,51.610752,-0.330611,Harrow
The Shaftesbury,"3 Shaftesbury Parade, Shaftesbury Avenue",HA2 0AJ,51.572236,-0.354635,Harrow
The Shanakee,"91 High Street, Wealdstone",HA3 5DL,51.596874,-0.336072,Harrow
The Shawl Public House,"320 Northolt Road, South Harrow",HA2 8EE,51.563064,-0.355932,Harrow
The Star Lounge Bar,"32 Railway Approach, Wealdstone",HA3 5AA,51.590124,-0.332522,Harrow
The Star Public House,"2 South Hill Avenue, Harrow",HA2 0NQ,51.564314,-0.350765,Harrow
The VIP Lounge,"47A High Street, Edgware",HA8 7DD,51.610052,-0.27902,Harrow
The White Horse,"50 Middle Road, Harrow",HA2 0HL,51.570108,-0.345852,Harrow
Tithe Farm Sports and Social Club,"151 Rayners Lane, Harrow",HA2 0XH,51.570465,-0.364973,Harrow
Travellers Rest PH,"The Travellers Rest, Kenton Road",HA3 8AT,51.582573,-0.316922,Harrow
Trinity,"380 Station Road, Harrow",HA1 2DE,51.579692,-0.333712,Harrow
Village Inn,"Village Inn, 402-408 Rayners Lane",HA5 5DY,51.576779,-0.370865,Harrow
Vintage Wine Bar,"36 High Street, Pinner",HA5 5PW,51.593994,-0.38089,Harrow
Wards Free House,"38-40 Lowlands Road, Harrow",HA1 3AT,51.579339,-0.339845,Harrow
Wealdstone Social Club & Institute,"33 Railway Approach, Wealdstone",HA3 5BX,51.590359,-0.333192,Harrow
West Harrow Cricket Club,"Pavillion, Headstone Manor Recreation Ground",HA2 6NS,51.599046,-0.351731,Harrow
Windsock Club,"Eastcote Avenue, South Harrow",HA2 8AL,51.566573,-0.356729,Harrow
Alderman Arms,"46 Chippenham Road, Romford",RM3 8HX,51.605728,0.220119,Havering
Archers,"194-204 Main Road, Romford",RM2 5HA,51.586576,0.200866,Havering
Aspen Tree,"73 Gobions Avenue, Romford",RM5 3SP,51.6006,0.176547,Havering
Bell & Gate,"248 Collier Row Lane, Romford",RM5 3JB,51.594727,0.164947,Havering
Bretons Social Club,"411 Rainham Road, Rainham",RM13 7LP,51.542266,0.186079,Havering
Chequers Inn,"121 North Street, Hornchurch",RM11 1ST,51.566867,0.219827,Havering
Circuit,"36-38 North Street, Romford",RM1 1BH,51.579263,0.179786,Havering
Colley Rowe Inn,"54-56 Collier Row Road, Romford",RM5 3PA,51.599026,0.160978,Havering
Crumpled Horn,"33-37 Corbets Tey Road, Upminster",RM14 2AJ,51.554074,0.248387,Havering
Durham Arms,"101 Brentwood Road, Romford",RM1 2EH,51.572304,0.190319,Havering
Fiction,"108 South Street, Romford",RM1 1SS,51.575374,0.182904,Havering
Frankies Wine Bar,"29 Station Lane, Hornchurch",RM12 6JL,51.560774,0.22103,Havering
Gallows Corner Sports & Social Club,"Main Road, Romford",RM2 6NP,51.591019,0.209454,Havering
Golden Crane,"117 Avon Road, Upminster",RM14 1RQ,51.568731,0.267624,Havering
Good Intent,"South End Road, Rainham",RM12 5NU,51.540613,0.202844,Havering
Goose,"143 South Street, Romford",RM1 1PL,51.574508,0.184046,Havering
Harold Wood Sports Association,"Harold View, Harold Wood",RM3 0LX,51.588984,0.233392,Havering
Harrow,"130 Hornchurch Road, Hornchurch",RM11 1DP,51.564813,0.204764,Havering
Harvester - Unicorn,"91 Main Road, Romford",RM2 5EL,51.587024,0.200497,Havering
Havering Well,"148 Rush Green Road, Romford",RM7 0QA,51.565919,0.178281,Havering
Henderson Sports & Social Club,"Kenilworth Avenue, Romford",RM3 9NE,51.604584,0.246202,Havering
Hornchurch Conservative Club,"25 North Street, Hornchurch",RM11 1RS,51.563713,0.219687,Havering
Huntsman & Hounds,"Ockendon Road, Upminster",RM14 2DN,51.543094,0.252114,Havering
Iona Social Club,"131-133 Hornchurch Road, Hornchurch",RM12 4SY,51.564607,0.201825,Havering
J J Moons,"50-54 High Street, Hornchurch",RM12 4UN,51.562853,0.215201,Havering
Jobbers Rest,"St Mary's Lane, Upminster",RM14 3LT,51.557747,0.27621,Havering
King Harold,"51 Station Road, Harold Wood",RM3 0BS,51.593892,0.234398,Havering
Knights Snooker Club,"127-133 High Street, Hornchurch",RM11 1TX,51.562726,0.219582,Havering
Kosho,"72-74 South Street, Romford",RM1 1NL,51.576907,0.182199,Havering
La Salette Social Club,"1 Rainham Road, Rainham",RM13 8SR,51.523067,0.189455,Havering
Langtons Hall,"Billet Lane, Hornchurch",RM11 1XJ,51.566111,0.218375,Havering
Lennards,"New Road, Rainham",RM13 9EB,51.50199,0.226542,Havering
Liberty Bell Public House,"Mercury Gardens, Romford",RM1 3EN,51.578014,0.186481,Havering
Mawney Arms,"44 Mawney Road, Romford",RM7 7HT,51.579108,0.170699,Havering
Missoula,"105-111 South Street, Romford",RM1 1NX,51.575964,0.183106,Havering
Monty's Bar,"155 Billet Lane, Hornchurch",RM11 1UR,51.56849,0.219098,Havering
Moon & Stars,"99-103 South Street, Romford",RM1 1NX,51.575964,0.183106,Havering
New Angel Inn,"31 Broadway, Rainham",RM13 9YW,51.518563,0.18983,Havering
New Inn,"45 Squirrels Heath Lane, Hornchurch",RM2 6DP,51.581954,0.210429,Havering
Orange Tree,"67 Orange Tree Hill, Havering-Atte-Bower",RM4 1PJ,51.614211,0.181156,Havering
Phoenix Public House,"Broadway, Rainham",RM13 9YW,51.518563,0.18983,Havering
Prince Albert,"32 St Andrews Road, Romford",RM7 9BB,51.573903,0.176903,Havering
R A F A  Club,"18 Carlton Road, Romford",RM2 5AA,51.578249,0.190779,Havering
Railway Hotel,"Station Lane, Hornchurch",RM12 6SB,51.554777,0.21905,Havering
Rainham Working Mens Club,"74 Upminster Road South, Rainham",RM13 9AA,51.518741,0.193788,Havering
Romford & Gidea Park Rfc,"R/O 55-59 Crow Lane, Romford",RM7 0EP,51.568838,0.163875,Havering
Romford Conservative & Constitutional Club,"67 Main Road, Romford",RM2 5EH,51.586469,0.196544,Havering
Romford Conservative Club,"85 Western Road, Romford",RM1 3LS,51.579003,0.187495,Havering
Romford United Services Club,"28 Mawney Road, Romford",RM7 7HB,51.578638,0.176162,Havering
Royal British Legion,"120 Collier Row Lane, Romford",RM5 3DT,51.591197,0.16667,Havering
Royal British Legion,"316 St Mary's Lane, Upminster",RM14 3HL,51.557352,0.258936,Havering
Royal British Legion Club,"54 Western Road, Romford",RM1 3LP,51.578639,0.187737,Havering
Royal British Legion Club Ltd,"205 High Street, Hornchurch",RM11 3XT,51.561606,0.223625,Havering
Royal British Legion Club Ltd,"35a Maylands Avenue, Hornchurch",RM12 5BB,51.548941,0.201371,Havering
Shepherd & Dog,"91 Shepherds Hill, Romford",RM3 0NP,51.591543,0.244909,Havering
Silver Hall Social Club,"165 New Road, Rainham",RM13 8SH,51.523831,0.178319,Havering
Slaters Arms,"164 London Road, Romford",RM7 9EU,51.574359,0.168785,Havering
Thatched House,"St Mary's Lane, Upminster",RM14 3LT,51.557747,0.27621,Havering
The Albion,"2 Rainham Road, Rainham",RM13 8SS,51.522951,0.191799,Havering
The Ardleigh,"124 Ardleigh Green Road, Hornchurch",RM11 2SH,51.584194,0.220873,Havering
The Bear,"Noak Hill Road, Romford",RM3 7LL,51.616076,0.217402,Havering
The Bell Inn,"32 Broadway, Rainham",RM13 9YW,51.518563,0.18983,Havering
The Bull,"74-76 Market Place, Romford",RM1 3ER,51.579502,0.182886,Havering
The Cockney Gent,"Petersfield Avenue, Romford",RM3 9PB,51.605595,0.232359,Havering
The Crown,"260 London Road, Romford",RM7 9NA,51.574875,0.164205,Havering
The Crown,"360 Hornchurch Road, Hornchurch",RM12 4TW,51.56561,0.188569,Havering
The Drill,"400 Brentwood Road, Romford",RM2 6DH,51.579869,0.208898,Havering
The Fatling,"109 High Street, Hornchurch",RM11 1TX,51.562726,0.219582,Havering
The George 11,"64-68 High Street, Hornchurch",RM12 4UW,51.562685,0.216982,Havering
The Golden Lion,"2 High Street, Romford",RM1 1HR,51.578142,0.17914,Havering
The Junction,"70 Station Road, Upminster",RM14 2TD,51.558431,0.250535,Havering
The Lamb,"5 Market Place, Romford",RM1 3AB,51.580071,0.182292,Havering
The Oak,"279 South Street, Romford",RM1 2BB,51.569778,0.186908,Havering
The Old White Horse,"Ockendon Road, Upminster",RM14 3PS,51.54056,0.296076,Havering
The Optimist Tavern,"Hacton Lane, Hornchurch",RM14 2XY,51.548851,0.233734,Havering
The Plough Public House,"83 Front Lane, Upminster",RM14 1XL,51.561806,0.266717,Havering
The Prohibition Lounge (Romford) Ltd,"17 Victoria Road, Romford",RM1 2JT,51.574754,0.185314,Havering
The Royal Oak,"North Road, Havering-Atte-Bower",RM4 1PP,51.617853,0.182602,Havering
The Saxon Horn,"Upminster Road North, Rainham",RM13 9RY,51.521511,0.211493,Havering
The Saxon King,"Petersfield Avenue, Romford",RM3 9PP,51.603635,0.237057,Havering
The Ship,"93 Main Road, Romford",RM2 5EL,51.587024,0.200497,Havering
The Sun,"47 London Road, Romford",RM7 9QA,51.57509,0.175429,Havering
The Sutton Arms,"14-16 Station Lane, Hornchurch",RM12 6NJ,51.561287,0.220507,Havering
The Vdub Tavern,"65a Station Lane, Hornchurch",RM12 6JU,51.559185,0.220866,Havering
The Victoria,"122 Victoria Road, Romford",RM1 2PA,51.575198,0.188005,Havering
The Windmill,"167 Upminster Road, Hornchurch",RM14 2RB,51.558442,0.2382,Havering
Upminster Masonic Hall Co Ltd,"Deyncourt Gardens, Upminster",RM14 1DF,51.559715,0.255302,Havering
V Bar,"197a High Street, Hornchurch",RM11 3XT,51.561606,0.223625,Havering
Vertigo Lounge,"17-19 Station Lane, Hornchurch",RM12 6JL,51.560774,0.22103,Havering
West Ham United Academy,"Rush Green Road, Romford",RM7 0LU,51.563861,0.164591,Havering
Wheatsheaf,"45 Wheatsheaf Road, Romford",RM1 2HD,51.571938,0.187791,Havering
Willow Farm PremierTravel  Inn,"New Road, Rainham",RM13 9ED,51.506819,0.226101,Havering
Winchesters,"119-121 Cross Road, Mawneys",RM7 8EA,51.588892,0.158014,Havering
World's Inn,"113-117 South Street, Romford",RM1 1NX,51.575964,0.183106,Havering
Yates Wine Lodge,"89 South Street, Romford",RM1 1NX,51.575964,0.183106,Havering
West London Golf Centre,"London Golf Centre, Ruislip Road, Northolt",UB5 6RD,51.546031,-0.399985,Hillingdon
Airport Bowl,"Airport Bowl, Bath Road, Heathrow",UB3 5AL,51.481019,-0.425376,Hillingdon
Angel,"The Angel, 697 Uxbridge Road, Hayes",UB4 8HX,51.525129,-0.434349,Hillingdon
Arens Bar and Restaurant,"The Woodman Ph, Joel Street, Northwood",HA5 2PR,51.589259,-0.408125,Hillingdon
Ascott,"The Manor House Ph, 144 Field End Road, Ruislip",HA5 1RJ,51.579147,-0.399847,Hillingdon
B E C Club,"73 Pembroke Road, Ruislip",HA4 8NN,51.573617,-0.415742,Hillingdon
Bar Italia,"Bar Italia, 120 High Street, Uxbridge",UB8 1JT,51.548438,-0.481028,Hillingdon
Battle of Britain Club,"Battle Of Britain Club, Hillingdon Road, Uxbridge",UB10 0UF,51.537631,-0.472102,Hillingdon
Blues Bar,"Blues Bar, 5 Station Road, West Drayton",UB7 7BT,51.508985,-0.47368,Hillingdon
Bootlaces,"10-11 Broadway Parade, Coldharbour Lane, Hayes",UB3 3HE,51.510447,-0.413741,Hillingdon
Botwell Inn,"The Botwell Inn, 23-29 Coldharbour Lane, Hayes",UB3 3EB,51.508371,-0.416536,Hillingdon
Breakspear Arms,"Breakspear Arms, Breakspear Road South, Ickenham",UB9 6LT,51.57935,-0.448434,Hillingdon
Brickmakers Arms,"Brickmakers Arms, Horton Bridge Road, West Drayton",UB7 8JR,51.510551,-0.463497,Hillingdon
Bridge Bar and Eating House,"T4 (airside) Departures, Heathrow Airport",TW6 3XA,51.45979,-0.447742,Hillingdon
